episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
5800,5800,35816,8.410e-02,8.000e-01,8.000e-01,2.400e+00,1.616e-02,1.599e+00,6.005e-01,2.010e-01,6.000e+01,2.516e+00,2.000e-01,3.300e+00,1.616e-02,2.400e+00,1.592e-02,0.000e+00,2.362e-04,0.000e+00,3.50
5900,5900,36547,1.004e-01,6.000e-01,6.000e-01,1.801e+00,1.486e-04,1.199e+00,4.005e-01,2.009e-01,5.000e+01,2.100e+00,0.000e+00,3.700e+00,1.486e-04,1.801e+00,0.000e+00,2.684e-05,1.218e-04,0.000e+00,3.80
6000,6000,37281,-6.079e-04,5.000e-01,7.000e-01,9.995e-01,9.864e-05,9.989e-01,4.179e-04,1.458e-04,5.000e+01,3.001e+00,0.000e+00,3.900e+00,9.864e-05,9.995e-01,0.000e+00,1.693e-05,8.171e-05,0.000e+00,4.00
6100,6100,38014,-9.997e-01,5.000e-01,1.300e+00,1.000e+00,6.183e-05,9.991e-01,2.695e-04,9.804e-04,5.000e+01,3.100e+00,0.000e+00,3.800e+00,6.183e-05,1.000e+00,0.000e+00,0.000e+00,6.183e-05,0.000e+00,3.80
6200,6200,38747,-3.052e-01,8.000e-01,1.200e+00,1.600e+00,5.347e-03,1.599e+00,3.123e-04,1.166e-03,7.000e+01,4.105e+00,1.000e-01,3.300e+00,5.347e-03,1.600e+00,5.241e-03,3.198e-05,7.391e-05,0.000e+00,3.70
6300,6300,39502,-6.009e-01,7.000e-01,1.200e+00,1.401e+00,1.947e-03,1.399e+00,1.889e-04,1.808e-03,7.000e+01,4.601e+00,1.000e-01,3.400e+00,1.947e-03,1.401e+00,1.880e-03,0.000e+00,6.690e-05,0.000e+00,3.50
6400,6400,40294,-3.996e-01,7.000e-01,7.000e-01,1.600e+00,4.845e-05,1.399e+00,2.999e-04,2.010e-01,6.000e+01,3.200e+00,0.000e+00,3.500e+00,4.845e-05,1.600e+00,0.000e+00,1.057e-05,3.788e-05,0.000e+00,3.60
6500,6500,41076,-1.198e+00,4.000e-01,1.200e+00,8.019e-01,3.811e-05,7.994e-01,2.658e-04,2.258e-03,4.000e+01,2.198e+00,0.000e+00,3.900e+00,3.811e-05,8.019e-01,0.000e+00,8.075e-06,3.004e-05,0.000e+00,4.00
6600,6600,41834,-8.993e-01,4.000e-01,1.100e+00,8.008e-01,3.870e-05,7.995e-01,2.058e-04,1.060e-03,4.000e+01,2.099e+00,0.000e+00,4.300e+00,3.870e-05,8.008e-01,0.000e+00,1.291e-05,2.579e-05,0.000e+00,4.50
6700,6700,42625,-6.009e-01,5.000e-01,1.200e+00,1.400e+00,1.356e-03,9.995e-01,2.001e-01,2.009e-01,4.000e+01,1.501e+00,1.000e-01,4.100e+00,1.356e-03,1.400e+00,1.223e-03,0.000e+00,1.330e-04,0.000e+00,4.20
6800,6800,43448,-1.699e+00,3.000e-01,1.300e+00,6.011e-01,1.875e-05,5.996e-01,1.652e-04,1.409e-03,3.000e+01,1.399e+00,0.000e+00,4.100e+00,1.875e-05,6.011e-01,0.000e+00,0.000e+00,1.875e-05,0.000e+00,4.10
6900,6900,44236,-1.599e+00,1.000e-01,1.000e+00,2.010e-01,1.808e-05,1.999e-01,1.776e-04,9.076e-04,1.000e+01,-4.009e-01,0.000e+00,4.600e+00,1.808e-05,2.010e-01,0.000e+00,1.351e-06,1.673e-05,0.000e+00,4.70
7000,7000,45022,-2.398e+00,1.000e-01,2.000e+00,2.018e-01,1.427e-05,1.999e-01,1.391e-04,1.778e-03,1.000e+01,-2.018e-01,0.000e+00,4.900e+00,1.427e-05,2.018e-01,0.000e+00,0.000e+00,1.427e-05,0.000e+00,4.90
7100,7100,45804,-1.499e+00,4.000e-01,1.400e+00,1.001e+00,1.406e-05,7.996e-01,1.531e-04,2.015e-01,3.000e+01,7.988e-01,0.000e+00,4.200e+00,1.406e-05,1.001e+00,0.000e+00,2.616e-06,1.144e-05,0.000e+00,4.30
7200,7200,46615,-9.960e-02,6.000e-01,9.000e-01,1.200e+00,7.267e-06,1.199e+00,1.261e-04,9.953e-04,6.000e+01,3.800e+00,0.000e+00,3.500e+00,7.267e-06,1.200e+00,0.000e+00,0.000e+00,7.267e-06,0.000e+00,3.50
7300,7300,47452,-1.400e+00,3.000e-01,1.200e+00,6.003e-01,1.064e-05,5.998e-01,9.007e-05,4.942e-04,3.000e+01,1.500e+00,0.000e+00,4.000e+00,1.064e-05,6.003e-01,0.000e+00,0.000e+00,1.064e-05,0.000e+00,4.00
7400,7400,48276,-1.700e+00,2.000e-01,1.200e+00,4.004e-01,1.020e-05,3.998e-01,1.097e-04,4.764e-04,2.000e+01,5.996e-01,0.000e+00,4.500e+00,1.020e-05,4.004e-01,0.000e+00,0.000e+00,1.020e-05,0.000e+00,4.50
