episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
6600,6600,36416,8.796e+00,0.000e+00,2.300e+00,2.854e-04,4.039e-01,0.000e+00,0.000e+00,2.854e-04,1.000e+02,-1.196e+00,1.000e+00,1.000e+00,4.039e-01,2.854e-04,4.038e-01,6.312e-05,2.512e-05,0.000e+00,2.30
6700,6700,36849,8.428e+00,0.000e+00,2.100e+00,2.392e-04,1.072e+00,0.000e+00,0.000e+00,2.392e-04,1.000e+02,-4.282e-01,1.000e+00,9.000e-01,1.072e+00,2.392e-04,1.072e+00,5.628e-05,6.313e-05,0.000e+00,2.10
6800,6800,37298,7.407e+00,0.000e+00,2.100e+00,2.343e-04,1.194e+00,0.000e+00,0.000e+00,2.343e-04,9.000e+01,-1.067e-01,9.000e-01,8.000e-01,1.194e+00,2.343e-04,1.193e+00,5.987e-05,1.572e-05,0.000e+00,2.10
6900,6900,37769,8.024e+00,0.000e+00,2.400e+00,2.233e-04,1.176e+00,0.000e+00,0.000e+00,2.233e-04,1.000e+02,-2.242e-01,1.000e+00,7.000e-01,1.176e+00,2.233e-04,1.174e+00,1.794e-03,4.062e-04,0.000e+00,2.40
7000,7000,38216,5.103e+00,0.000e+00,2.500e+00,2.192e-04,1.397e+00,0.000e+00,0.000e+00,2.192e-04,7.000e+01,1.968e-01,7.000e-01,1.300e+00,1.397e+00,2.192e-04,1.395e+00,1.279e-03,5.531e-04,0.000e+00,2.50
7100,7100,38689,8.197e+00,0.000e+00,2.200e+00,1.814e-04,1.203e+00,0.000e+00,0.000e+00,1.814e-04,1.000e+02,-1.971e-01,1.000e+00,9.000e-01,1.203e+00,1.814e-04,1.198e+00,1.295e-03,3.396e-03,0.000e+00,2.20
7200,7200,39137,7.500e+00,0.000e+00,2.000e+00,1.451e-04,1.001e+00,0.000e+00,0.000e+00,1.451e-04,9.000e+01,-3.995e-01,9.000e-01,1.000e+00,1.001e+00,1.451e-04,1.000e+00,9.308e-05,4.524e-04,0.000e+00,2.00
7300,7300,39613,6.046e+00,0.000e+00,2.300e+00,2.764e-04,1.454e+00,0.000e+00,1.351e-04,1.413e-04,8.000e+01,1.541e-01,8.000e-01,1.000e+00,1.454e+00,2.764e-04,1.450e+00,2.013e-03,1.987e-03,0.000e+00,2.40
7400,7400,40023,8.299e+00,0.000e+00,1.600e+00,8.096e-05,1.401e+00,0.000e+00,0.000e+00,8.096e-05,1.000e+02,1.007e-01,1.000e+00,4.000e-01,1.401e+00,8.096e-05,1.400e+00,4.869e-04,2.055e-04,0.000e+00,1.60
7500,7500,40464,7.907e+00,0.000e+00,1.700e+00,2.190e-04,1.793e+00,0.000e+00,0.000e+00,2.190e-04,1.000e+02,9.258e-02,1.000e+00,4.000e-01,1.793e+00,2.190e-04,1.792e+00,1.043e-06,3.126e-04,0.000e+00,1.70
7600,7600,40924,7.307e+00,0.000e+00,2.000e+00,2.164e-04,1.193e+00,0.000e+00,0.000e+00,2.164e-04,9.000e+01,-3.070e-01,9.000e-01,7.000e-01,1.193e+00,2.164e-04,1.193e+00,3.032e-04,2.542e-04,0.000e+00,2.00
7700,7700,41368,7.475e+00,0.000e+00,2.100e+00,2.214e-04,1.025e+00,0.000e+00,0.000e+00,2.214e-04,9.000e+01,-5.752e-01,9.000e-01,5.000e-01,1.025e+00,2.214e-04,1.025e+00,5.124e-05,3.625e-05,0.000e+00,2.10
7800,7800,41830,6.403e+00,0.000e+00,2.400e+00,1.410e-04,1.197e+00,0.000e+00,0.000e+00,1.410e-04,8.000e+01,-3.463e-03,8.000e-01,1.400e+00,1.197e+00,1.410e-04,1.197e+00,7.504e-05,4.036e-05,0.000e+00,2.40
7900,7900,42260,8.533e+00,0.000e+00,2.200e+00,5.251e-05,8.671e-01,0.000e+00,0.000e+00,5.251e-05,1.000e+02,-9.330e-01,1.000e+00,1.000e+00,8.671e-01,5.251e-05,8.670e-01,1.465e-07,1.219e-04,0.000e+00,2.20
8000,8000,42703,8.320e+00,0.000e+00,1.600e+00,4.660e-05,1.380e+00,0.000e+00,0.000e+00,4.660e-05,1.000e+02,1.796e-01,1.000e+00,5.000e-01,1.380e+00,4.660e-05,1.380e+00,1.463e-05,1.359e-05,0.000e+00,1.60
8100,8100,43100,5.400e+00,0.000e+00,2.900e+00,8.239e-05,8.003e-01,0.000e+00,3.318e-05,4.921e-05,7.000e+01,-6.998e-01,7.000e-01,1.800e+00,8.003e-01,8.239e-05,8.002e-01,6.499e-05,3.241e-05,0.000e+00,3.00
8200,8200,43538,5.707e+00,0.000e+00,3.100e+00,4.278e-05,5.929e-01,0.000e+00,0.000e+00,4.278e-05,7.000e+01,-1.107e+00,7.000e-01,1.800e+00,5.929e-01,4.278e-05,5.928e-01,4.736e-05,2.993e-05,0.000e+00,3.10
8300,8300,43963,8.501e+00,0.000e+00,2.100e+00,2.202e-05,9.987e-01,0.000e+00,0.000e+00,2.202e-05,1.000e+02,-4.013e-01,1.000e+00,1.000e+00,9.987e-01,2.202e-05,9.987e-01,2.045e-05,3.842e-05,0.000e+00,2.10
8400,8400,44378,7.421e+00,1.000e-01,1.900e+00,3.221e-02,1.011e+00,3.219e-02,0.000e+00,1.774e-05,1.000e+02,8.792e-01,9.000e-01,7.000e-01,1.011e+00,3.221e-02,1.011e+00,6.805e-05,2.093e-05,0.000e+00,2.00
8500,8500,44789,6.269e+00,0.000e+00,2.700e+00,1.736e-05,1.031e+00,0.000e+00,5.860e-06,1.150e-05,8.000e+01,-2.692e-01,8.000e-01,1.200e+00,1.031e+00,1.736e-05,1.031e+00,1.498e-04,7.320e-05,0.000e+00,2.80
8600,8600,45184,7.304e+00,0.000e+00,1.900e+00,2.745e-05,1.396e+00,0.000e+00,2.055e-05,6.901e-06,9.000e+01,1.961e-01,9.000e-01,8.000e-01,1.396e+00,2.745e-05,1.396e+00,9.333e-05,1.600e-05,0.000e+00,2.00
