episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
5500,5500,49983,-5.100e+01,0.000e+00,4.900e+00,2.828e-04,5.000e+01,0.000e+00,2.777e-05,2.550e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,2.828e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5600,5600,50912,-5.120e+01,2.000e-01,4.600e+00,4.288e-04,5.000e+01,1.467e-04,5.207e-05,2.300e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.288e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5700,5700,51861,-5.130e+01,3.000e-01,4.600e+00,4.495e-04,5.000e+01,2.075e-04,2.447e-05,2.175e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,4.495e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5800,5800,52792,-5.110e+01,1.000e-01,4.500e+00,3.512e-04,5.000e+01,6.516e-05,9.203e-05,1.940e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,3.512e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
5900,5900,53721,-5.150e+01,5.000e-01,4.300e+00,5.310e-04,5.000e+01,3.058e-04,4.302e-05,1.822e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,5.310e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6000,6000,54661,-5.110e+01,1.000e-01,4.400e+00,3.381e-04,5.000e+01,5.701e-05,1.000e-04,1.810e-04,0.000e+00,4.980e+01,0.000e+00,1.000e-01,5.000e+01,3.381e-04,0.000e+00,4.900e+01,1.000e+00,0.000e+00,5.00
6100,6100,55613,-5.130e+01,3.000e-01,4.600e+00,3.361e-04,5.000e+01,1.602e-04,1.876e-05,1.571e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,3.361e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6200,6200,56563,-5.110e+01,1.000e-01,4.500e+00,2.576e-04,5.000e+01,5.000e-05,7.005e-05,1.375e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,2.576e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6300,6300,57490,-5.120e+01,2.000e-01,4.200e+00,3.122e-04,5.000e+01,9.343e-05,9.729e-05,1.215e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,3.122e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6400,6400,58431,-5.100e+01,0.000e+00,4.600e+00,1.759e-04,5.000e+01,0.000e+00,6.013e-05,1.158e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.759e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6500,6500,59382,-5.100e+01,0.000e+00,4.500e+00,1.752e-04,5.000e+01,0.000e+00,6.990e-05,1.053e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.752e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6600,6600,60323,-5.120e+01,2.000e-01,4.200e+00,2.466e-04,5.000e+01,7.517e-05,7.737e-05,9.404e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,2.466e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6700,6700,61271,-5.110e+01,1.000e-01,4.700e+00,1.539e-04,5.000e+01,3.535e-05,2.421e-05,9.432e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.539e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6800,6800,62222,-5.130e+01,3.000e-01,4.600e+00,1.954e-04,5.000e+01,9.759e-05,1.106e-05,8.675e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.954e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
6900,6900,63154,-5.100e+01,0.000e+00,4.700e+00,1.079e-04,5.000e+01,0.000e+00,3.107e-05,7.682e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.079e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7000,7000,64099,-5.100e+01,0.000e+00,4.800e+00,9.359e-05,5.000e+01,0.000e+00,1.969e-05,7.390e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,9.359e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7100,7100,65039,-5.100e+01,0.000e+00,4.600e+00,1.030e-04,5.000e+01,0.000e+00,3.665e-05,6.632e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.030e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7200,7200,65993,-5.110e+01,1.000e-01,4.900e+00,9.612e-05,5.000e+01,2.669e-05,0.000e+00,6.943e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,9.612e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7300,7300,66945,-5.100e+01,0.000e+00,4.600e+00,1.319e-04,5.000e+01,0.000e+00,3.937e-05,9.255e-05,0.000e+00,4.980e+01,0.000e+00,1.000e-01,5.000e+01,1.319e-04,0.000e+00,4.900e+01,1.000e+00,0.000e+00,5.00
7400,7400,67885,-5.150e+01,5.000e-01,4.400e+00,2.170e-04,5.000e+01,1.382e-04,9.410e-06,6.948e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,2.170e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7500,7500,68831,-5.120e+01,2.000e-01,4.500e+00,1.421e-04,5.000e+01,5.239e-05,2.679e-05,6.296e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.421e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7600,7600,69751,-5.110e+01,1.000e-01,4.400e+00,1.229e-04,5.000e+01,2.426e-05,4.220e-05,5.643e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.229e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7700,7700,70699,-5.110e+01,1.000e-01,4.300e+00,1.211e-04,5.000e+01,2.281e-05,4.744e-05,5.087e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,1.211e-04,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7800,7800,71653,-5.100e+01,0.000e+00,4.800e+00,6.475e-05,5.000e+01,0.000e+00,1.458e-05,5.017e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,6.475e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
7900,7900,72599,-5.110e+01,1.000e-01,4.500e+00,8.980e-05,5.000e+01,1.963e-05,2.642e-05,4.375e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.000e+01,8.980e-05,0.000e+00,5.000e+01,0.000e+00,0.000e+00,5.00
